gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,0,1,49,1,1,0,1,0,100.6,5069,1
1,0,1,0,47,1,1,0,0,2,109.55,5124,1
1,0,1,1,53,1,2,0,2,3,19.4,1110,0
0,0,0,0,12,1,1,0,0,2,89.4,1095,1
1,0,0,0,12,1,2,0,1,1,20.05,267,0
1,0,1,1,24,1,2,0,1,3,20.25,439,0
0,0,1,1,54,1,2,0,1,0,24.75,1342,0
0,1,1,0,56,1,1,0,0,0,76.85,4275,0
0,0,0,0,5,1,0,1,0,1,55.8,300,0
0,0,1,1,7,1,2,0,0,3,20.45,150,0
0,0,1,1,51,1,1,1,1,3,95.15,5000,0
0,1,0,0,11,1,1,0,0,0,95.15,997,1
1,0,0,0,1,1,0,0,0,2,55.0,55,1
0,0,0,0,1,1,1,0,0,2,90.55,90,1
1,0,1,0,53,1,0,1,1,0,77.4,4155,0
1,0,0,1,3,1,0,1,0,3,55.9,157,0
0,0,0,1,41,1,0,0,0,0,45.2,1841,0
1,0,0,0,5,1,2,0,0,3,19.95,107,0
0,0,0,0,2,1,2,0,0,3,20.1,39,0
0,1,0,0,18,1,1,0,0,2,85.45,1505,1
0,0,0,0,12,1,1,1,0,0,98.9,1120,1
0,0,1,1,58,1,1,0,1,1,105.2,6225,0
0,0,1,1,42,1,2,0,2,3,20.0,833,0
1,0,1,0,40,1,1,0,1,0,106.0,4178,0
0,0,0,0,2,1,1,1,0,2,91.15,168,0
1,0,0,0,44,1,1,0,2,0,100.1,4378,0
0,0,1,1,2,1,1,0,0,2,70.4,147,1
1,0,0,0,7,1,1,0,0,2,69.55,521,0
0,0,0,0,9,1,1,0,0,2,80.55,653,0
1,0,0,1,70,1,1,1,2,2,114.6,7882,0
1,0,0,0,68,1,1,1,1,1,117.2,8035,0
0,0,0,0,9,1,0,1,0,2,74.65,703,1
0,0,0,1,1,1,1,0,0,2,79.6,79,1
0,0,1,0,14,1,0,1,0,0,64.7,941,1
0,0,1,1,58,1,1,1,0,0,93.4,5435,1
1,0,1,1,19,1,0,1,1,0,48.95,955,0
1,0,1,0,27,1,2,0,2,0,19.55,520,0
0,1,1,0,72,1,1,0,1,1,105.75,7629,0
1,0,1,1,60,1,2,0,2,3,20.55,1205,0
1,1,1,1,66,1,1,0,1,2,108.45,7076,0
1,0,0,1,1,1,1,0,0,2,99.75,99,1
0,1,0,0,1,1,1,0,0,2,69.25,69,1
0,1,0,0,15,1,1,0,0,3,74.45,1145,1
1,0,0,1,25,1,1,0,0,2,95.9,2448,1
0,0,0,0,43,1,2,0,2,0,19.65,779,0
1,0,0,0,6,1,2,0,0,3,20.65,109,0
0,0,1,0,27,1,1,0,0,2,76.1,2093,0
0,1,0,0,54,1,1,0,0,2,79.5,4370,1
1,0,1,1,23,1,1,0,1,3,86.8,1940,0
0,0,1,0,32,1,1,1,0,0,75.5,2324,0
1,0,1,1,63,1,0,1,2,1,89.4,5597,0
0,0,1,1,68,1,0,1,2,1,85.0,5607,0
1,0,1,1,33,1,0,1,1,1,74.75,2453,0
1,0,0,0,1,1,2,0,0,2,19.85,19,1
1,0,1,0,33,1,0,0,0,1,44.55,1462,0
0,0,0,0,6,1,1,0,0,2,89.75,552,0
1,0,1,1,57,1,0,1,1,3,59.6,3509,0
0,0,1,0,65,1,1,0,2,0,107.65,7082,0
0,0,0,0,15,1,2,0,0,3,19.6,299,0
0,0,1,0,72,1,1,0,1,1,109.15,7789,0
0,0,0,0,16,1,1,0,0,1,74.75,1129,0
1,0,1,1,72,1,0,1,2,0,68.4,4855,0
1,0,1,1,33,1,2,0,1,0,19.45,600,0
0,0,0,0,13,1,1,1,0,1,80.0,1029,0
0,0,0,0,70,1,2,0,1,0,19.7,1341,0
0,0,0,0,9,1,1,0,0,2,83.3,803,1
0,0,1,1,69,1,1,0,2,0,93.3,6398,0
0,0,1,0,7,1,0,1,0,0,50.3,355,0
1,0,0,0,1,1,0,0,0,3,44.45,44,0
0,0,0,0,1,1,0,0,0,3,50.45,50,1
0,0,1,1,69,0,0,0,2,1,54.95,3772,0
0,1,0,1,30,1,1,0,0,2,101.3,2974,0
0,0,1,1,9,1,0,0,1,3,65.6,593,0
0,0,0,0,30,1,1,0,0,2,85.15,2555,1
0,0,1,1,14,1,0,1,0,0,59.45,780,0
1,0,0,0,8,1,1,0,0,0,70.7,553,0
0,1,0,0,44,1,1,1,1,1,109.8,4860,0
1,1,1,0,61,1,2,0,2,0,25.0,1501,0
1,0,0,1,33,1,1,1,0,0,95.3,3275,0
0,0,0,0,31,1,1,1,0,2,104.35,3205,0
0,0,0,0,42,1,0,1,0,1,54.55,2455,0
1,0,0,0,12,1,1,0,0,3,99.95,1132,1
0,0,1,0,72,1,1,1,2,2,110.75,7751,0
1,0,1,1,29,1,0,1,0,3,60.2,1834,0
1,0,0,0,62,1,0,1,1,1,74.3,4698,0
1,0,1,0,47,1,1,0,0,2,104.1,5135,0
0,1,0,0,20,1,1,0,0,2,94.1,1782,1
0,0,1,1,16,1,1,0,0,0,73.25,1195,0
0,0,0,0,6,1,1,0,0,3,85.95,514,0
1,0,0,0,1,0,0,0,0,0,24.8,24,1
1,0,0,0,71,1,1,1,1,0,116.3,8309,0
0,0,1,0,71,1,2,0,2,1,24.4,1725,0
1,0,0,0,9,1,0,1,0,3,69.5,653,0
1,0,0,0,4,1,1,1,0,2,90.65,367,0
0,0,0,0,40,1,1,0,0,1,74.8,2971,0
0,0,0,0,25,1,1,0,0,2,100.25,2387,1
0,0,0,0,13,1,2,0,0,3,20.3,275,0
0,0,0,0,39,1,0,0,1,2,59.3,2209,0
0,0,1,1,72,1,1,1,1,2,104.15,7303,0
1,0,1,0,10,1,1,0,0,2,79.95,857,1
1,0,1,0,1,0,0,0,0,2,50.35,50,1
1,0,0,0,53,1,1,0,0,3,80.6,4348,0
0,1,1,0,66,1,1,0,1,1,108.1,7181,0
0,0,0,0,39,1,1,1,1,2,95.55,3692,1
0,0,0,0,19,1,2,0,1,1,20.25,383,0
1,0,0,0,22,1,1,0,0,2,95.1,2162,0
1,0,1,0,72,1,1,1,2,0,115.15,8349,0
0,0,0,0,1,1,1,0,0,2,94.6,94,1
1,0,0,0,2,1,1,1,0,3,90.75,174,0
1,0,0,0,17,1,1,0,0,2,76.65,1313,1
1,0,0,1,11,1,1,0,0,2,86.2,893,0
1,0,0,0,26,0,0,0,0,2,35.75,1022,0
1,0,0,0,7,1,1,0,0,2,94.25,669,1
0,0,1,1,23,1,2,0,2,3,19.65,451,0
1,1,1,0,46,1,1,0,0,2,101.0,4680,1
1,0,0,0,12,1,0,0,0,0,49.05,593,0
1,1,0,0,1,1,1,0,0,2,71.65,71,1
0,0,1,0,70,1,0,1,2,1,65.3,4759,1
1,0,0,0,2,1,0,0,0,3,44.65,74,1
0,0,0,0,47,1,1,1,1,1,94.9,4615,0
1,1,1,0,41,1,1,0,0,2,99.8,4259,1
0,0,1,0,42,0,0,0,1,3,33.55,1445,1
0,0,1,1,64,1,1,0,1,2,111.45,7266,0
1,0,1,1,13,1,1,1,0,2,84.05,1095,1
0,0,1,0,19,1,0,0,0,3,59.8,1130,0
1,0,1,0,70,1,1,0,2,0,98.7,6858,0
1,0,0,0,1,1,2,0,0,1,19.75,19,0
1,0,0,0,25,1,1,0,0,2,84.8,2043,1
0,0,0,0,56,1,1,0,0,2,73.85,4092,1
1,1,0,0,51,1,1,0,0,2,97.8,4913,1
1,0,0,0,7,1,0,0,0,0,64.3,445,0
1,0,0,0,5,1,1,0,0,2,96.1,453,1
0,1,0,0,35,1,1,1,1,2,108.35,3726,0
0,1,0,0,3,1,1,0,0,2,70.3,235,1
0,0,0,0,3,1,1,0,0,2,70.15,194,0
1,0,0,0,30,1,1,1,1,0,90.4,2820,0
0,0,1,0,61,1,1,0,2,0,101.05,5971,0
1,0,0,1,9,1,0,0,0,2,55.35,449,1
1,0,0,0,11,0,0,0,0,3,34.7,383,0
0,0,0,0,7,1,0,0,0,2,66.85,458,0
1,0,1,1,46,1,2,0,1,0,20.2,845,0
0,0,0,1,50,1,0,1,1,1,70.8,3478,0
1,0,1,1,37,1,0,1,1,3,58.75,2203,0
0,0,0,0,30,1,0,1,0,3,48.8,1536,0
1,0,1,0,72,1,0,1,2,1,86.65,6094,0
1,0,1,1,53,1,0,1,0,2,85.7,4616,0
1,0,1,0,15,1,2,0,0,1,19.45,340,0
1,0,0,0,50,0,0,1,0,3,35.0,1782,0
1,0,1,0,22,1,0,1,0,2,54.2,1152,1
1,0,1,1,23,1,0,0,2,3,59.7,1414,0
0,0,0,0,2,1,1,0,0,2,75.55,166,1
1,0,1,1,35,1,1,0,0,0,89.65,3161,0
0,0,1,0,70,1,2,0,2,0,19.8,1397,0
1,0,1,0,17,1,1,0,0,0,70.4,1214,1
1,0,0,0,54,1,0,1,0,3,69.9,3883,0
1,0,0,1,12,1,1,0,0,1,73.75,871,1
1,0,0,0,2,1,0,0,0,0,46.6,87,0
1,0,1,1,1,1,2,0,0,0,20.15,20,0
0,0,0,0,41,1,0,1,0,0,74.65,3090,0
1,0,1,1,61,1,2,0,2,1,20.55,1305,0
0,0,1,0,57,0,0,1,0,0,49.9,2782,0
1,0,1,1,26,1,1,0,0,2,83.75,2070,1
0,1,0,0,50,1,1,1,0,2,83.4,4113,0
1,0,0,0,53,1,2,0,2,3,24.6,1279,0
1,0,0,0,13,1,2,0,2,3,19.95,243,0
0,1,1,0,70,1,1,1,2,1,113.0,7987,0
0,0,1,1,7,1,2,0,0,3,20.65,158,0
0,0,0,0,1,1,1,0,0,2,81.1,81,1
1,0,0,0,1,1,1,0,0,2,70.4,70,1
0,0,0,0,10,1,2,0,0,3,24.5,270,0
1,0,1,0,10,1,1,0,0,2,70.3,738,1
1,0,1,1,50,0,0,1,0,1,39.45,2021,0
1,0,0,0,43,1,1,0,1,3,94.35,3921,0
1,0,1,1,50,1,0,0,1,0,54.9,2614,0
0,0,1,1,61,1,0,1,0,2,59.8,3641,0
0,0,0,0,9,1,2,0,0,2,19.5,178,0
0,0,0,0,1,1,1,0,0,2,70.5,70,1
1,1,0,0,20,1,1,0,0,2,84.35,1745,0
1,0,0,0,3,1,1,0,0,2,98.7,293,1
1,0,0,0,10,1,1,0,0,2,95.25,1021,0
0,0,0,0,43,1,1,0,2,2,104.6,4759,1
1,0,0,0,1,1,2,0,0,3,18.9,18,0
0,0,1,1,35,1,2,0,2,1,25.4,949,0
0,0,0,0,1,1,2,0,0,3,20.3,20,1
1,0,0,0,1,1,0,1,0,1,49.8,49,0
1,1,1,0,33,1,1,0,0,2,94.5,3105,1
0,0,0,0,11,0,0,0,0,3,35.8,363,0
1,0,0,0,4,1,2,0,1,3,19.95,68,0
0,0,0,0,18,1,1,0,0,2,69.8,1221,0
1,0,1,1,29,1,0,0,2,3,75.55,2054,0
0,0,0,0,28,1,0,1,1,3,59.0,1654,0
1,0,0,0,1,1,1,0,0,2,69.95,69,1
0,1,0,0,53,1,1,0,0,1,73.8,4003,0
1,0,1,1,20,1,0,0,0,2,49.6,939,0
0,0,1,1,72,0,0,1,2,1,53.8,3952,0
0,0,1,1,72,1,2,0,2,3,20.7,1482,0
0,0,0,0,30,1,2,0,2,1,19.4,578,0
0,0,1,0,61,1,1,1,1,0,93.7,5860,0
0,0,0,0,3,1,1,0,0,2,79.4,244,1
1,0,1,1,4,1,0,0,0,2,50.9,225,1
1,0,1,1,71,1,0,1,2,2,90.35,6325,0
1,0,0,0,68,0,0,0,0,0,39.9,2796,0
0,0,1,1,52,1,2,0,1,2,20.4,1090,0
0,0,0,0,20,1,2,0,1,3,19.5,403,0
0,0,1,0,68,1,0,1,2,0,79.6,5515,0
0,1,1,0,68,1,1,0,0,0,89.6,6127,1
1,0,1,1,66,1,1,1,1,0,103.15,7031,0
0,0,1,1,72,1,0,1,2,0,93.25,6688,0
0,0,1,0,1,1,0,1,0,3,53.55,53,0
1,0,1,0,56,1,2,0,1,1,19.95,1126,0
0,0,0,1,12,1,1,1,0,2,78.3,909,1
1,0,1,1,18,1,1,0,0,2,85.6,1601,0
1,0,0,0,47,1,2,0,2,0,20.45,943,0
1,0,1,1,67,1,1,1,1,2,89.55,6038,0
0,0,0,0,9,1,0,0,0,2,43.75,405,0
1,0,0,0,18,1,1,0,0,1,101.3,1794,0
0,0,0,0,7,1,1,0,0,3,75.45,480,1
0,0,0,0,3,1,0,0,1,2,69.95,220,0
0,0,1,0,10,1,1,1,0,1,78.15,765,0
0,0,0,0,16,1,1,0,0,2,72.65,1194,1
1,0,1,1,18,1,0,1,0,2,83.25,1611,0
1,0,0,0,27,1,0,0,0,2,59.45,1611,0
1,0,1,1,40,1,2,0,2,3,19.6,808,0
0,0,0,0,8,1,1,0,0,2,87.05,762,1
1,0,1,0,72,1,1,0,2,2,99.4,7285,0
1,0,0,0,11,1,2,0,0,1,23.15,245,1
0,0,1,1,72,1,0,1,2,1,89.8,6510,0
1,0,1,0,4,1,1,0,0,2,100.2,420,1
0,0,1,0,5,1,1,0,0,2,68.95,351,0
0,0,1,1,38,1,2,0,1,3,20.3,749,0
0,0,0,0,62,1,1,1,1,1,115.05,7133,0
0,0,0,0,2,1,1,0,0,2,80.65,144,1
0,0,1,1,47,1,2,0,2,0,21.3,1041,0
0,0,0,0,18,1,1,0,0,2,88.35,1639,1
0,0,0,0,54,1,1,0,2,0,95.1,5064,0
0,0,0,0,1,1,1,0,0,3,69.55,69,1
1,1,0,0,52,1,1,0,0,2,110.75,5832,0
0,0,0,0,22,1,0,0,1,0,65.25,1441,0
1,1,0,0,14,1,1,0,0,2,74.95,1036,1
1,0,1,1,62,1,2,0,1,0,24.8,1476,0
1,0,0,0,44,1,0,0,1,0,85.25,3704,0
1,0,0,0,56,1,1,1,0,2,86.4,4922,0
0,0,0,0,4,1,2,0,1,2,23.9,97,0
0,0,0,0,5,1,1,0,0,2,75.6,402,0
1,0,1,1,25,1,0,1,0,2,54.3,1296,0
0,0,1,0,58,1,1,1,2,1,109.1,6393,0
0,0,1,1,45,0,0,0,1,0,51.0,2264,0
1,0,1,0,72,1,2,0,2,3,25.4,1797,0
1,0,0,0,23,1,2,0,1,0,20.15,405,0
1,0,0,0,39,1,0,0,2,1,53.85,2200,0
1,0,0,0,2,1,1,0,0,2,82.0,184,1
1,0,0,0,36,1,2,0,2,1,18.55,689,0
0,0,1,0,24,1,1,0,0,1,99.3,2431,1
1,0,1,0,61,1,0,0,2,0,80.9,4932,0
0,0,1,0,49,1,2,0,1,1,20.7,1032,0
0,0,1,0,64,1,0,1,2,1,85.0,5484,0
1,0,0,0,26,1,0,0,1,1,59.45,1507,0
0,0,1,0,65,1,0,1,2,1,58.9,3857,0
0,0,1,0,7,1,1,0,0,2,81.1,576,1
0,1,0,0,8,1,1,0,0,1,100.15,908,0
1,1,0,0,1,1,1,0,0,2,69.1,69,1
0,0,0,0,19,1,2,0,0,0,24.7,465,0
1,0,1,1,72,1,1,0,2,1,84.5,6130,0
1,0,0,0,1,1,0,0,0,2,45.6,45,1
0,0,0,0,15,1,2,0,0,1,25.4,399,1
1,0,1,1,1,1,2,0,0,3,19.9,19,1
0,1,1,0,71,1,1,1,2,1,96.35,6766,0
1,0,1,1,24,1,0,1,0,1,70.3,1706,0
1,0,0,1,1,0,0,0,0,2,25.3,25,1
1,0,1,0,65,1,1,1,0,2,104.25,6812,0
0,0,0,1,2,1,1,1,0,1,80.55,188,0
0,0,0,0,15,1,1,0,0,2,79.75,1111,1
0,0,1,1,67,1,0,0,1,1,50.55,3431,0
0,0,0,0,7,1,2,0,1,3,19.9,173,0
1,0,0,0,31,1,1,0,2,0,99.45,3109,0
1,0,1,1,22,1,1,1,0,0,75.0,1573,0
1,0,1,0,45,1,1,1,0,3,84.55,3713,0
0,1,0,0,11,1,1,0,0,0,89.7,1047,1
1,1,1,0,20,1,1,0,0,2,73.65,1463,1
0,0,0,0,50,1,2,0,2,1,19.4,1023,0
1,1,0,0,9,1,1,0,0,2,100.5,918,1
1,0,0,0,3,1,1,0,0,0,101.55,298,1
1,0,1,1,72,1,2,0,2,1,19.4,1363,0
1,1,1,0,37,1,1,0,0,2,92.5,3473,1
0,0,0,0,8,1,2,0,1,0,20.2,140,0
1,1,1,0,36,1,1,0,0,1,85.25,3132,1
1,1,1,1,71,1,1,1,1,0,86.7,6179,0
0,0,0,0,52,1,1,0,1,3,80.2,4297,0
0,1,1,0,14,1,1,0,0,2,100.2,1369,1
1,0,0,0,47,1,0,1,1,0,86.95,4138,0
1,0,0,0,1,1,2,0,0,0,20.05,20,1
1,0,0,0,19,1,0,0,0,2,59.55,1144,0
0,0,0,0,1,1,0,0,0,2,52.2,52,1
0,0,0,0,1,1,1,0,0,0,69.7,69,1
0,0,1,1,8,1,0,0,0,2,55.75,446,0
1,0,0,0,16,1,2,0,0,3,20.0,275,0
1,0,1,0,66,1,0,1,2,0,85.9,5595,0
0,1,1,0,22,1,0,1,0,3,63.55,1381,0
1,0,1,1,25,1,1,0,1,2,90.4,2178,1
1,0,1,0,62,1,0,0,2,1,60.15,3753,0
1,1,1,0,10,1,1,1,0,2,75.3,720,0
1,0,0,0,2,1,1,0,0,2,67.75,116,1
1,1,0,0,11,1,1,0,0,1,79.15,827,0
0,0,1,1,25,1,2,0,1,3,20.05,520,0
0,0,0,0,14,1,1,0,0,2,80.45,1072,1
1,0,1,1,68,1,0,0,2,1,70.8,4859,0
0,0,1,1,48,0,0,1,2,3,39.4,1978,0
0,0,0,0,4,1,0,0,0,3,64.4,253,0
0,0,0,0,7,1,1,0,0,2,79.7,586,1
1,1,1,0,72,1,1,1,0,1,112.9,8061,0
0,0,0,1,13,1,0,0,0,3,53.45,718,0
1,0,1,0,21,1,1,0,0,2,106.1,2249,1
1,0,0,0,32,1,1,0,0,2,91.05,2871,0
1,0,1,0,16,1,1,0,0,0,73.85,1284,1
0,1,0,0,14,1,1,0,0,2,104.85,1531,1
0,0,1,1,56,1,1,0,1,0,88.9,4968,0
1,0,0,0,48,1,2,0,2,1,20.15,982,0
0,0,0,1,9,1,0,0,0,1,69.4,571,0
0,0,0,0,69,1,1,0,2,2,104.0,7028,0
1,0,1,1,71,1,2,0,2,0,19.6,1387,0
0,0,1,0,57,1,1,1,0,2,99.65,5497,0
0,1,1,0,72,1,1,1,2,0,78.5,5602,0
1,0,1,1,71,1,2,0,2,1,19.7,1301,0
1,0,0,0,38,1,1,0,0,1,95.1,3691,0
1,1,1,0,72,1,2,0,2,0,25.0,1802,0
0,0,1,0,50,1,1,1,1,2,108.55,5610,1
0,0,0,0,12,1,1,0,0,1,79.55,958,0
1,0,0,0,9,1,2,0,0,3,20.25,178,1
0,1,1,0,66,1,1,0,1,1,104.6,6819,0
1,0,1,1,48,1,1,1,2,1,111.8,5443,0
0,0,0,0,13,1,1,0,0,2,81.15,952,1
1,0,0,0,1,1,2,0,0,3,20.25,20,0
0,0,0,0,36,1,2,0,1,3,19.55,620,0
0,0,1,0,72,1,0,1,2,0,91.15,6637,0
1,0,0,0,43,1,0,0,2,2,60.0,2548,0
0,0,1,1,19,1,2,0,2,3,20.15,387,0
1,0,1,1,4,1,2,0,0,3,20.5,77,0
0,0,1,1,23,1,1,0,0,2,83.75,1849,0
0,0,1,1,41,1,0,1,2,2,78.45,3126,0
1,0,1,0,58,1,1,0,1,1,100.35,5681,0
1,0,0,0,20,1,1,0,0,1,70.55,1493,0
1,0,1,1,7,1,0,1,1,2,49.75,331,1
0,0,1,0,72,1,1,1,2,1,110.15,7881,0
1,0,1,1,4,0,0,1,0,1,38.55,156,0
1,0,0,0,2,1,1,0,0,2,69.8,146,0
0,0,1,0,10,1,2,0,0,0,19.95,187,0
0,0,1,0,25,1,0,1,0,3,71.05,1837,0
0,0,0,1,34,1,1,1,0,0,105.35,3688,0
1,0,1,1,31,1,0,0,0,3,54.35,1647,0
1,0,0,0,22,1,2,0,1,3,20.3,475,0
1,0,1,1,66,0,0,0,2,1,56.75,3708,0
0,0,1,1,4,1,1,0,0,2,97.95,384,1
0,0,0,0,17,1,2,0,0,3,24.8,475,0
1,0,0,0,9,1,2,0,1,2,19.9,164,0
1,0,1,1,68,1,2,0,2,0,19.95,1377,0
1,0,1,1,72,1,1,1,2,1,107.7,7919,0
0,0,0,0,4,1,2,0,0,0,20.95,85,1
1,0,0,0,49,1,1,0,0,0,74.6,3720,0
1,0,0,0,7,0,0,0,1,1,24.35,150,0
0,0,1,0,12,1,0,1,0,0,54.2,690,0
0,0,1,0,25,1,2,0,1,0,20.2,507,0
0,1,0,0,15,1,1,0,0,1,75.3,1147,1
1,0,0,0,1,1,2,0,0,3,19.8,19,1
0,1,0,0,38,1,2,0,2,3,20.2,735,0
0,0,1,1,60,1,2,0,2,1,19.25,1103,0
1,1,0,0,52,0,0,1,0,1,48.8,2555,0
0,0,0,0,6,1,1,0,0,1,70.55,433,0
1,0,1,1,24,1,0,1,0,0,81.0,1923,0
1,0,0,0,14,1,1,0,0,2,89.95,1178,1
1,0,0,1,1,1,0,1,0,3,50.6,50,1
1,0,0,0,9,1,1,1,0,2,75.6,661,0
1,0,1,0,1,1,1,0,0,2,70.0,70,1
0,0,1,0,41,1,1,1,1,0,104.45,4162,0
1,1,0,0,1,0,0,0,0,2,25.1,25,1
1,1,0,0,46,1,1,1,0,2,85.0,3969,1
1,0,1,0,1,1,1,0,0,2,90.75,90,1
1,1,1,1,50,1,0,1,2,0,75.15,3822,0
0,0,1,1,36,1,2,0,2,0,20.25,717,0
1,0,0,0,15,0,0,0,0,2,29.7,438,1
1,0,1,0,18,1,1,0,0,2,78.2,1468,0
1,0,1,1,7,0,0,1,0,3,58.85,465,0
1,0,1,1,16,1,2,0,0,2,19.75,313,0
0,0,0,0,8,1,2,0,2,3,20.0,141,0
0,0,0,0,2,1,0,0,0,3,45.25,74,0
1,0,1,1,69,1,0,0,2,0,81.95,5601,0
0,1,1,0,47,1,1,0,0,2,99.7,4747,0
1,0,1,1,6,1,1,0,0,2,69.8,377,0
1,1,1,0,52,1,1,1,1,0,104.45,5481,0
1,0,1,1,42,1,0,1,0,3,54.5,2301,0
0,0,0,0,19,1,0,0,0,3,56.1,1033,0
1,1,1,1,52,1,0,0,1,2,80.85,4079,0
0,0,1,1,68,1,0,1,1,2,78.45,5333,0
0,0,1,1,72,1,0,1,2,0,85.3,6129,0
0,0,1,1,15,1,0,0,0,2,46.3,639,0
0,0,1,1,66,1,0,1,2,2,59.75,3996,0
1,0,0,1,54,1,0,0,1,2,61.0,3283,0
1,0,1,1,32,1,2,0,0,1,19.45,674,0
1,0,0,1,56,1,2,0,1,3,21.2,1238,0
1,0,0,0,26,1,1,1,0,1,86.65,2208,0
1,0,0,1,54,1,1,1,1,2,105.85,5826,0
0,0,1,1,70,1,1,0,1,2,106.5,7397,0
0,0,1,0,2,1,1,1,0,2,80.15,194,0
0,0,0,0,2,1,1,0,0,2,80.2,146,1
1,0,0,0,24,1,1,0,0,0,84.85,2048,0
0,0,1,0,26,1,0,0,0,2,73.05,1959,0
0,1,1,0,37,1,1,0,0,2,76.5,2868,1
1,0,1,1,66,1,2,0,2,1,20.0,1374,0
0,0,1,0,59,1,1,0,0,2,101.1,6039,1
0,0,1,0,60,0,0,1,1,2,50.05,2911,0
1,0,1,0,2,1,1,0,0,2,94.2,167,1
1,0,0,0,1,1,1,0,0,3,80.85,80,1
0,1,0,0,63,1,1,0,0,0,89.6,5538,0
1,0,0,1,36,1,1,0,0,2,94.7,3512,0
0,1,1,0,72,1,2,0,2,0,24.3,1778,0
1,0,0,0,4,1,2,0,0,3,19.0,73,0
1,0,1,0,69,1,1,0,2,3,92.45,6460,0
1,0,0,0,1,1,1,0,0,2,80.8,80,1
1,0,1,1,37,1,0,1,2,1,62.8,2278,0
1,0,0,0,21,1,1,1,0,3,103.85,2215,0
0,0,0,0,22,0,0,0,0,2,50.35,1098,0
0,1,0,0,1,1,1,0,0,2,74.2,74,1
1,0,0,0,52,1,1,0,2,1,89.45,4577,0
0,1,0,0,8,1,1,0,0,1,94.45,742,1
1,0,1,1,40,1,0,0,0,2,74.55,3015,0
0,0,1,1,48,1,0,0,2,2,79.65,3870,0
1,0,1,1,68,1,1,1,2,2,113.15,7856,1
1,1,1,1,28,1,0,0,1,2,51.0,1381,0
0,0,1,0,26,0,0,1,1,1,35.4,978,0
1,0,0,0,19,1,1,0,0,2,99.95,1931,1
1,0,0,0,60,1,0,1,2,2,61.4,3638,0
0,0,1,1,47,1,0,1,2,1,85.3,4107,0
1,0,0,0,4,0,0,0,0,2,29.65,118,1
0,0,0,0,71,1,1,1,2,1,113.15,7993,0
0,0,0,0,7,1,2,0,0,3,19.3,144,0
1,1,0,0,51,1,1,0,1,0,79.6,3974,0
0,0,0,0,26,1,0,0,1,3,56.05,1553,0
0,0,0,0,3,1,2,0,0,2,20.2,65,0
1,0,1,1,68,0,0,1,1,3,44.8,2983,0
0,0,1,1,72,1,0,1,2,1,66.75,4760,0
1,0,1,0,18,1,1,0,0,2,94.75,1691,0
0,0,1,1,46,1,2,0,2,0,20.25,890,0
1,0,0,0,69,1,0,1,2,1,81.5,5553,0
1,0,0,1,51,1,0,0,1,1,47.85,2356,0
1,1,1,0,69,0,0,0,1,1,29.8,2134,0
0,0,1,0,7,1,0,1,0,0,81.25,580,0
0,0,1,0,33,1,0,0,1,3,51.45,1758,0
0,0,1,0,33,1,1,1,1,2,103.75,3361,1
1,1,0,0,3,1,1,0,0,2,91.05,289,1
1,0,0,1,13,1,1,0,0,1,78.3,1033,0
0,0,0,0,11,1,1,0,0,2,94.2,999,0
0,0,0,0,3,0,0,1,0,3,34.25,139,1
1,0,0,0,36,1,0,1,0,1,79.2,2854,0
1,0,0,0,4,1,1,0,0,2,90.05,368,1
0,0,1,1,70,1,2,0,2,0,24.7,1685,0
0,0,1,1,13,1,1,0,0,2,88.35,1222,1
1,0,1,0,67,0,0,1,2,0,50.95,3521,0
0,0,0,0,1,1,1,0,0,2,70.25,70,1
1,0,1,1,34,1,1,0,0,3,84.05,2909,0
1,1,1,0,70,1,1,0,1,2,104.8,7308,0
0,0,1,1,61,1,1,0,0,2,99.15,6010,1
0,0,0,0,5,1,1,0,0,1,81.0,389,1
1,0,0,0,9,1,2,0,0,3,19.85,178,0
1,0,1,1,12,0,0,0,0,3,35.5,432,0
0,0,0,1,4,1,2,0,1,3,20.4,84,0
1,1,0,0,2,0,0,0,0,3,24.45,47,1
0,0,0,0,29,1,1,0,0,0,100.55,2878,0
1,0,1,0,45,1,0,1,1,0,78.8,3597,0
1,0,0,0,68,1,0,1,1,1,76.9,5023,0
1,0,0,0,3,1,1,0,0,2,79.25,267,1
1,0,1,1,42,1,0,0,1,2,73.15,3088,0
0,0,1,0,72,1,0,1,2,0,92.0,6474,0
1,0,0,0,54,1,0,1,2,0,87.1,4735,0
1,0,1,1,67,1,0,1,2,0,54.2,3838,0
1,1,0,0,34,1,1,0,0,1,69.15,2275,0
0,0,1,0,5,1,0,0,0,0,67.95,350,1
0,0,1,0,64,1,1,1,1,3,96.9,6314,0
1,0,1,1,50,1,2,0,1,3,20.35,938,0
1,0,0,0,19,1,0,0,0,0,45.0,865,0
1,0,0,1,23,1,2,0,1,3,19.8,465,0
0,1,0,0,50,1,1,0,0,2,104.95,5222,0
0,1,1,0,60,1,1,0,1,1,100.5,6029,0
1,0,1,0,41,1,1,0,0,2,80.25,3439,0
1,0,0,1,39,0,0,0,1,0,54.85,2191,0
0,0,0,0,38,1,1,0,0,1,84.25,3264,1
1,0,1,1,7,1,2,0,0,3,20.25,144,0
1,0,0,0,6,1,1,0,0,2,85.35,489,1
0,0,1,0,66,1,1,1,1,2,89.0,5898,0
